Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
B4_p_bcfr,pyruvate,bcfr,A186-B79,A186,B79,3,443,257,"3,4,13",0.03214376107314604,0.07292849035187288,0.27148763080214494,0.04123879046812215,0.9774469674690826,0.08187681388014335,0.013533007506935927,0.010283622378869128,0.027148763080214494,False,good,True,False
B4_p_bcfr,pyruvate,bcfr,A138-B79,A138,B79,2,2,1,"4,13",0.0,0.00028376844494892167,0.2031094859417591,0.09129171597755775,0.8319303501660965,0.06238900048465094,0.02688088973765677,0.007693541134157542,0.02031094859417591,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A78-B141,A78,B141,2,2,1,"4,13",0.0,0.00028376844494892167,0.2031094859417591,0.09129171597755775,0.8319303501660965,0.06238900048465094,0.02688088973765677,0.007693541134157542,0.02031094859417591,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A93-B8,A93,B8,2,2,1,"4,13",0.0,0.00028376844494892167,0.2031094859417591,0.09129171597755775,0.8319303501660965,0.06238900048465094,0.02688088973765677,0.007693541134157542,0.02031094859417591,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A101-B8,A101,B8,2,2,1,"3,13",0.0002531004808909137,0.00028376844494892167,0.20181766798385764,0.06236149964013413,0.9128414336641948,0.06062815335022018,0.01966034340853722,0.007644608635752184,0.020181766798385764,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A65-B8,A65,B8,2,2,1,"3,13",0.0002531004808909137,0.00028376844494892167,0.20181766798385764,0.06236149964013413,0.9128414336641948,0.06062815335022018,0.01966034340853722,0.007644608635752184,0.020181766798385764,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A152-B100,A152,B100,3,38,15,"3,4,13",0.0037965072133637054,0.0031214528944381384,0.1526314272200985,0.001296153808894016,0.9999278902761499,0.046197311518770226,0.000536994336207781,0.005781493455306762,0.015263142722009852,False,good,True,False
B4_p_bcfr,pyruvate,bcfr,A143-B84,A143,B84,3,556,293,"3,4,13",0.033409263477600606,0.03717366628830874,0.11970682240747921,0.10817953370601836,0.5504543993470377,0.03713556629288024,0.032104305702365686,0.004534349333616637,0.011970682240747921,False,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A148-B30,A148,B30,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A152-B94,A152,B94,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A193-B117,A193,B117,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A193-B123,A193,B123,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A193-B27,A193,B27,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A196-B40,A196,B40,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A196-B55,A196,B55,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A20-B101,A20,B101,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A31-B151,A31,B151,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A4-B171,A4,B171,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A4-B2,A4,B2,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A5-B87,A5,B87,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A66-B151,A66,B151,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A68-B59,A68,B59,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A78-B109,A78,B109,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A84-B75,A84,B75,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A86-B151,A86,B151,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A90-B117,A90,B117,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A90-B26,A90,B26,1,1,1,4,0.0,0.0,0.0930075125109146,0.14516233732806827,0.2910386720114704,0.02932883718984277,0.043569434882389256,0.0035230118375346444,0.00930075125109146,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A102-B159,A102,B159,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A114-B74,A114,B74,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A126-B151,A126,B151,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A140-B1,A140,B1,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A152-B38,A152,B38,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A152-B78,A152,B78,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A153-B105,A153,B105,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A153-B7,A153,B7,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A153-B75,A153,B75,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A178-B79,A178,B79,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A18-B117,A18,B117,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A180-B47,A180,B47,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A186-B30,A186,B30,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A186-B78,A186,B78,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A188-B77,A188,B77,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A195-B117,A195,B117,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A20-B150,A20,B150,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A20-B161,A20,B161,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A23-B70,A23,B70,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A23-B72,A23,B72,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A33-B3,A33,B3,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A36-B170,A36,B170,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A4-B15,A4,B15,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A4-B59,A4,B59,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A49-B123,A49,B123,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A50-B149,A50,B149,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A58-B18,A58,B18,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A63-B177,A63,B177,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A63-B19,A63,B19,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A66-B101,A66,B101,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A74-B130,A74,B130,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A77-B125,A77,B125,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A78-B102,A78,B102,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A78-B89,A78,B89,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A81-B38,A81,B38,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A81-B87,A81,B87,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A90-B156,A90,B156,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A91-B170,A91,B170,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A93-B18,A93,B18,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A93-B75,A93,B75,1,1,1,3,0.0002531004808909137,0.0,0.08545211354853195,0.07973194308735947,0.5345875947221232,0.02526302704455907,0.024544884487604775,0.0032368224828989377,0.008545211354853196,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A196-B83,A196,B83,2,2,1,"3,4",0.0002531004808909137,0.0,0.06305390795014149,0.044299516693028805,0.6695239065219658,0.019442942092329087,0.012837454924712886,0.002388405604172026,0.006305390795014148,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A78-B155,A78,B155,2,2,1,"3,4",0.0002531004808909137,0.0,0.06305390795014149,0.044299516693028805,0.6695239065219658,0.019442942092329087,0.012837454924712886,0.002388405604172026,0.006305390795014148,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A81-B15,A81,B15,2,2,1,"3,4",0.0002531004808909137,0.0,0.06305390795014149,0.044299516693028805,0.6695239065219658,0.019442942092329087,0.012837454924712886,0.002388405604172026,0.006305390795014148,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A90-B165,A90,B165,2,2,1,"3,4",0.0002531004808909137,0.0,0.06305390795014149,0.044299516693028805,0.6695239065219658,0.019442942092329087,0.012837454924712886,0.002388405604172026,0.006305390795014148,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A96-B127,A96,B127,2,2,1,"3,4",0.0002531004808909137,0.0,0.06305390795014149,0.044299516693028805,0.6695239065219658,0.019442942092329087,0.012837454924712886,0.002388405604172026,0.006305390795014148,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A96-B47,A96,B47,2,2,1,"3,4",0.0002531004808909137,0.0,0.06305390795014149,0.044299516693028805,0.6695239065219658,0.019442942092329087,0.012837454924712886,0.002388405604172026,0.006305390795014148,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A186-B18,A186,B18,1,2,2,4,0.0,0.0,0.041184089680261174,0.20969135579738027,0.03714157541637175,0.01407122687772227,0.06368394597644661,0.00156000339697959,0.004118408968026117,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A96-B145,A96,B145,1,2,2,4,0.0,0.0,0.041184089680261174,0.20969135579738027,0.03714157541637175,0.01407122687772227,0.06368394597644661,0.00156000339697959,0.004118408968026117,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A176-B120,A176,B120,2,3,2,"3,4",0.0002531004808909137,0.0,0.0389788997129845,0.13215081737739576,0.08003683101790326,0.013098731826121106,0.0396190793752041,0.0014764734739766859,0.0038978899712984504,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A196-B75,A196,B75,2,3,2,"3,4",0.0002531004808909137,0.0,0.0389788997129845,0.13215081737739576,0.08003683101790326,0.013098731826121106,0.0396190793752041,0.0014764734739766859,0.0038978899712984504,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A196-B91,A196,B91,2,3,2,"3,4",0.0002531004808909137,0.0,0.0389788997129845,0.13215081737739576,0.08003683101790326,0.013098731826121106,0.0396190793752041,0.0014764734739766859,0.0038978899712984504,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A78-B77,A78,B77,3,528,343,"3,4,13",0.03163756011136421,0.0170261066969353,0.03599274537459282,0.19107355359410097,0.03426774477980821,0.01268505079956998,0.057706380209283224,0.001363361567219425,0.0035992745374592823,False,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A186-B111,A186,B111,1,2,2,3,0.0005062009617818274,0.0,0.030551813641923723,0.12622373270569837,0.05534340979214092,0.00842330134952428,0.03815221366710801,0.0011572656682546866,0.003055181364192372,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A60-B11,A60,B11,1,2,2,3,0.0005062009617818274,0.0,0.030551813641923723,0.12622373270569837,0.05534340979214092,0.00842330134952428,0.03815221366710801,0.0011572656682546866,0.003055181364192372,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A90-B174,A90,B174,1,2,2,3,0.0005062009617818274,0.0,0.030551813641923723,0.12622373270569837,0.05534340979214092,0.00842330134952428,0.03815221366710801,0.0011572656682546866,0.003055181364192372,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A162-B137,A162,B137,2,3,2,"3,4",0.0005062009617818274,0.0,0.024418481868173813,0.023247100405002438,0.5245601627306782,0.007139170503996509,0.0072271284177163496,0.0009249424950065839,0.0024418481868173814,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A20-B60,A20,B60,2,3,2,"3,4",0.0005062009617818274,0.0,0.024418481868173813,0.023247100405002438,0.5245601627306782,0.007139170503996509,0.0072271284177163496,0.0009249424950065839,0.0024418481868173814,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A63-B117,A63,B117,2,3,2,"3,4",0.0005062009617818274,0.0,0.024418481868173813,0.023247100405002438,0.5245601627306782,0.007139170503996509,0.0072271284177163496,0.0009249424950065839,0.0024418481868173814,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A132-B87,A132,B87,1,3,3,4,0.0,0.0,0.004813860333361722,0.2525002942842368,0.0003633334409671729,0.0033138615821806513,0.07707745731298406,0.00018234319444551976,0.00048138603333617214,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A176-B119,A176,B119,2,5,3,"3,4",0.0005062009617818274,0.0,0.004342523047546112,0.13465029249015256,0.0010390063280976136,0.002886994546262845,0.040556793258026816,0.00016448950937674668,0.0004342523047546112,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A28-B70,A28,B70,1,3,3,3,0.0007593014426727411,0.0,-0.007687820621646397,0.15643817049849332,0.002409203359542089,-0.0032564437796907065,0.04696822086836515,-0.0002912053265775151,-0.0007687820621646397,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A78-B130,A78,B130,1,3,3,3,0.0007593014426727411,0.0,-0.007687820621646397,0.15643817049849332,0.002409203359542089,-0.0032564437796907065,0.04696822086836515,-0.0002912053265775151,-0.0007687820621646397,False,none,False,False
B4_p_bcfr,pyruvate,bcfr,A78-B151,A78,B151,3,385,193,"3,4,13",0.04884839281194634,0.008229284903518728,-0.007709584855398625,0.041660248775545396,0.033112665282304166,-0.0018392634232933058,0.012619061936335068,-0.00029202972937116006,-0.0007709584855398625,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A20-B8,A20,B8,2,4,3,"3,4",0.0007593014426727411,0.0,-0.008800946973011748,0.07165533701967951,0.014861377588695546,-0.0033242032798715313,0.021454557178776826,-0.0003333692035231723,-0.0008800946973011748,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A196-B117,A196,B117,3,540,370,"3,4,13",0.04125537838521893,0.0019863791146424517,-0.009847838195916982,0.5088161017761168,0.00037445312780104434,0.00837421248557368,0.14965460605545294,-0.00037302417408776445,-0.0009847838195916983,False,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A186-B143,A186,B143,2,5,3,"3,4",0.0007593014426727411,0.0,-0.012123907696871031,0.010541981107442089,0.5694549519796666,-0.0035259415584941545,0.0033053967912028957,-0.0004592389279117815,-0.0012123907696871032,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A90-B18,A90,B18,2,5,3,"3,4",0.0007593014426727411,0.0,-0.012123907696871031,0.010541981107442089,0.5694549519796666,-0.0035259415584941545,0.0033053967912028957,-0.0004592389279117815,-0.0012123907696871032,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A96-B87,A96,B87,2,5,3,"3,4",0.0007593014426727411,0.0,-0.012123907696871031,0.010541981107442089,0.5694549519796666,-0.0035259415584941545,0.0033053967912028957,-0.0004592389279117815,-0.0012123907696871032,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A196-B6,A196,B6,2,9,7,"3,4",0.0005062009617818274,0.0,-0.026846531726527914,0.3232053994380567,0.006852247240281328,-0.0037567809800482946,0.09794553110201155,-0.0010169140805502998,-0.0026846531726527913,True,fair,True,False
B4_p_bcfr,pyruvate,bcfr,A78-B84,A78,B84,2,220,116,"3,4",0.029359655783345987,0.0,-0.02803958253644753,0.33146597862931704,0.0071050716246587875,0.0008730664129044359,0.09004950507510139,-0.001062105399107861,-0.002803958253644753,True,fair,True,False
