Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,transfers_observed,total_reads,logA_init,r_init_per_cycle,r_final_per_cycle,breakpoint_transfer,r_init_per_generation,r_final_per_generation,r_init_per_hour_measured,r_final_per_hour_measured,model_selected,direction,unconstrained_direction,breakpoint_testable,rel_rate_change,abs_rate_change,delta_bic,r2_selected,r2_constant,r2_two_phase,wrss_constant,wrss_two_phase,s_constant_per_cycle,freq_init,freq_final,estimable
B4_M_fbcr,4MXB,fbcr,A4-B117,A4,B117,2,"3,4",2,-0.6968,0.0276,0.0276,,0.0095,0.0095,0.00105,0.00105,constant,constant,none,False,,,,0.1175,0.1175,,0.22561,,0.0276,0.00022,0.0,True
B4_M_fbcr,4MXB,fbcr,A4-B87,A4,B87,2,"3,4",4,-0.164,-0.0187,-0.0187,,-0.0036,-0.0036,-0.00071,-0.00071,constant,constant,none,False,,,,0.0321,0.0321,,0.44771,,-0.0187,0.00043,0.0,True
B4_M_fbcr,4MXB,fbcr,A63-B151,A63,B151,3,"3,4,13",26,1.4853,-0.071,-0.071,,-0.0188,-0.0188,-0.00269,-0.00269,constant,constant,none,False,,,,0.3772,0.3772,,1.1315,,-0.071,0.00302,0.00021,True
B4_M_fbcr,4MXB,fbcr,A63-B84,A63,B84,2,"3,4",2,-0.6968,0.0276,0.0276,,0.0095,0.0095,0.00105,0.00105,constant,constant,none,False,,,,0.1175,0.1175,,0.22561,,0.0276,0.00022,0.0,True
B4_M_fbcr,4MXB,fbcr,A65-B8,A65,B8,2,"3,13",4,-1.1351,0.2566,0.2566,,0.0767,0.0767,0.00972,0.00972,constant,constant,none,False,,,,0.9718,0.9718,,0.23143,,0.2566,0.00022,0.00064,True
B4_M_fbcr,4MXB,fbcr,A77-B8,A77,B8,2,"3,4",2,-0.6968,0.0276,0.0276,,0.0095,0.0095,0.00105,0.00105,constant,constant,none,False,,,,0.1175,0.1175,,0.22561,,0.0276,0.00022,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B103,A78,B103,2,"3,4",9,0.5364,-0.0809,-0.0809,,-0.0211,-0.0211,-0.00307,-0.00307,constant,constant,none,False,,,,0.361,0.361,,0.53227,,-0.0809,0.00108,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B109,A78,B109,2,"3,4",2,-0.6968,0.0276,0.0276,,0.0095,0.0095,0.00105,0.00105,constant,constant,none,False,,,,0.1175,0.1175,,0.22561,,0.0276,0.00022,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B137,A78,B137,2,"3,4",507,4.5338,-0.3469,-0.3469,,-0.0775,-0.0775,-0.01314,-0.01314,constant,constant,none,False,,,,0.9123,0.9123,,1.77926,,-0.3469,0.07657,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B142,A78,B142,2,"3,4",7,0.3028,-0.0651,-0.0651,,-0.0174,-0.0174,-0.00247,-0.00247,constant,constant,none,False,,,,0.3852,0.3852,,0.30455,,-0.0651,0.00086,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B150,A78,B150,2,"3,4",3,-0.3061,0.0015,0.0015,,0.0035,0.0035,6e-05,6e-05,constant,constant,none,False,,,,0.0001,0.0001,,1.11994,,0.0015,0.00022,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B151,A78,B151,3,"3,4,13",252,3.7559,-0.1612,-0.1612,,-0.0457,-0.0457,-0.00611,-0.00611,constant,constant,none,False,,,,0.9675,0.9675,,0.56433,,-0.1612,0.03473,0.00128,True
B4_M_fbcr,4MXB,fbcr,A78-B171,A78,B171,2,"3,4",12,0.8243,-0.088,-0.088,,-0.0206,-0.0206,-0.00333,-0.00333,constant,constant,none,False,,,,0.1926,0.1926,,1.51618,,-0.088,0.00129,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B26,A78,B26,2,"3,4",13,0.8746,-0.1203,-0.1203,,-0.0331,-0.0331,-0.00456,-0.00456,constant,constant,none,False,,,,0.747,0.747,,0.23494,,-0.1203,0.00173,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B70,A78,B70,2,"3,4",27,1.5901,-0.1966,-0.1966,,-0.0546,-0.0546,-0.00745,-0.00745,constant,constant,none,False,,,,0.9652,0.9652,,0.07264,,-0.1966,0.00388,0.0,True
B4_M_fbcr,4MXB,fbcr,A78-B77,A78,B77,3,"3,4,13",778,4.887,-0.1766,-0.1766,,-0.0507,-0.0507,-0.00669,-0.00669,constant,constant,none,False,,,,0.999,0.999,,0.05685,,-0.1766,0.11066,0.00384,True
B4_M_fbcr,4MXB,fbcr,A78-B84,A78,B84,2,"3,4",125,3.1085,-0.2392,-0.2392,,-0.0546,-0.0546,-0.00906,-0.00906,constant,constant,none,False,,,,0.6869,0.6869,,1.95947,,-0.2392,0.01747,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B12,A81,B12,2,"3,4",5,0.0377,-0.0651,-0.0651,,-0.0206,-0.0206,-0.00247,-0.00247,constant,constant,none,False,,,,0.4358,0.4358,,0.24701,,-0.0651,0.00086,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B132,A81,B132,3,"3,4,13",161,3.1128,0.0471,0.0471,,0.0133,0.0133,0.00178,0.00178,constant,constant,none,False,,,,0.317,0.317,,11.69418,,0.0471,0.02179,0.00661,True
B4_M_fbcr,4MXB,fbcr,A81-B140,A81,B140,2,"3,4",20,1.3012,-0.1851,-0.1851,,-0.0537,-0.0537,-0.00701,-0.00701,constant,constant,none,False,,,,0.9939,0.9939,,0.01063,,-0.1851,0.00302,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B171,A81,B171,3,"3,4,13",14,0.8786,-0.0375,-0.0375,,-0.0122,-0.0122,-0.00142,-0.00142,constant,constant,none,False,,,,0.2227,0.2227,,0.64398,,-0.0375,0.00216,0.00021,True
B4_M_fbcr,4MXB,fbcr,A81-B18,A81,B18,3,"3,4,13",50,2.1957,-0.1876,-0.1876,,-0.0575,-0.0575,-0.0071,-0.0071,constant,constant,none,False,,,,0.7318,0.7318,,1.90682,,-0.1876,0.0082,0.00021,True
B4_M_fbcr,4MXB,fbcr,A81-B27,A81,B27,3,"3,4,13",60,2.3964,-0.2173,-0.2173,,-0.0669,-0.0669,-0.00823,-0.00823,constant,constant,none,False,,,,0.6912,0.6912,,3.16856,,-0.2173,0.01014,0.00021,True
B4_M_fbcr,4MXB,fbcr,A81-B3,A81,B3,3,"3,4,13",11,0.077,0.1827,0.1827,,0.0555,0.0555,0.00692,0.00692,constant,constant,none,False,,,,0.9724,0.9724,,0.26523,,0.1827,0.00065,0.00107,True
B4_M_fbcr,4MXB,fbcr,A81-B40,A81,B40,2,"3,4",36,1.9026,-0.2727,-0.2727,,-0.0799,-0.0799,-0.01033,-0.01033,constant,constant,none,False,,,,0.9111,0.9111,,0.39101,,-0.2727,0.00582,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B42,A81,B42,2,"3,4",5,0.0377,-0.0651,-0.0651,,-0.0206,-0.0206,-0.00247,-0.00247,constant,constant,none,False,,,,0.4358,0.4358,,0.24701,,-0.0651,0.00086,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B51,A81,B51,2,"3,4",16,1.0741,-0.1389,-0.1389,,-0.0382,-0.0382,-0.00526,-0.00526,constant,constant,none,False,,,,0.803,0.803,,0.23157,,-0.1389,0.00216,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B65,A81,B65,2,"3,4",9,0.5618,-0.1224,-0.1224,,-0.0378,-0.0378,-0.00464,-0.00464,constant,constant,none,False,,,,0.6877,0.6877,,0.32087,,-0.1224,0.00151,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B75,A81,B75,2,"3,4",33,1.8061,-0.2492,-0.2492,,-0.0721,-0.0721,-0.00944,-0.00944,constant,constant,none,False,,,,0.963,0.963,,0.12735,,-0.2492,0.00518,0.0,True
B4_M_fbcr,4MXB,fbcr,A81-B8,A81,B8,3,"3,4,13",5619,5.9366,0.232,0.232,,0.0707,0.0707,0.00879,0.00879,constant,constant,none,False,,,,0.9701,0.9701,,205.29412,,0.232,0.23318,0.67442,True
B4_M_fbcr,4MXB,fbcr,A81-B84,A81,B84,2,"3,4",41,2.0165,-0.2578,-0.2578,,-0.0724,-0.0724,-0.00976,-0.00976,constant,constant,none,False,,,,0.9974,0.9974,,0.00945,,-0.2578,0.00626,0.0,True
B4_M_fbcr,4MXB,fbcr,A83-B50,A83,B50,3,"3,4,13",20,1.4451,-0.0082,-0.0082,,0.0014,0.0014,-0.00031,-0.00031,constant,constant,none,False,,,,0.0012,0.0012,,10.69789,,-0.0082,0.00086,0.00043,True
B4_M_fbcr,4MXB,fbcr,A90-B119,A90,B119,2,"3,4",5,0.0377,-0.0651,-0.0651,,-0.0206,-0.0206,-0.00247,-0.00247,constant,constant,none,False,,,,0.4358,0.4358,,0.24701,,-0.0651,0.00086,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B120,A90,B120,2,"3,4",38,1.963,-0.2875,-0.2875,,-0.0847,-0.0847,-0.01089,-0.01089,constant,constant,none,False,,,,0.8774,0.8774,,0.62578,,-0.2875,0.00626,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B145,A90,B145,2,"3,4",18,1.2043,-0.1827,-0.1827,,-0.0541,-0.0541,-0.00692,-0.00692,constant,constant,none,False,,,,0.9495,0.9495,,0.08842,,-0.1827,0.0028,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B151,A90,B151,2,"3,4",55,2.3059,-0.2686,-0.2686,,-0.0725,-0.0725,-0.01017,-0.01017,constant,constant,none,False,,,,0.9908,0.9908,,0.03931,,-0.2686,0.0082,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B154,A90,B154,2,"3,4",6,0.2189,-0.088,-0.088,,-0.0279,-0.0279,-0.00333,-0.00333,constant,constant,none,False,,,,0.4171,0.4171,,0.49623,,-0.088,0.00108,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B155,A90,B155,2,"3,4",38,2.0962,-0.35,-0.35,,-0.1104,-0.1104,-0.01326,-0.01326,constant,constant,none,False,,,,0.489,0.489,,6.61599,,-0.35,0.00755,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B47,A90,B47,2,"3,4",8,0.524,-0.054,-0.054,,-0.0099,-0.0099,-0.00205,-0.00205,constant,constant,none,False,,,,0.0468,0.0468,,2.60706,,-0.054,0.00065,0.0,True
B4_M_fbcr,4MXB,fbcr,A90-B59,A90,B59,2,"3,4",9,0.6403,-0.1412,-0.1412,,-0.0447,-0.0447,-0.00535,-0.00535,constant,constant,none,False,,,,0.4085,0.4085,,1.37013,,-0.1412,0.00173,0.0,True
B4_M_fbcr,4MXB,fbcr,A96-B79,A96,B79,2,"3,4",12,0.8219,-0.1476,-0.1476,,-0.0448,-0.0448,-0.00559,-0.00559,constant,constant,none,False,,,,0.8319,0.8319,,0.21197,,-0.1476,0.00194,0.0,True
B4_M_fbcr,4MXB,fbcr,A96-B87,A96,B87,2,"3,4",7,0.3069,-0.086,-0.086,,-0.026,-0.026,-0.00326,-0.00326,constant,constant,none,False,,,,0.9165,0.9165,,0.03093,,-0.086,0.00108,0.0,True
B4_M_fr,4MXB,fr,A143-B84,A143,B84,3,"3,4,13",734,4.6474,0.0968,0.0968,,0.0307,0.0307,0.00366,0.00366,constant,constant,none,False,,,,0.4704,0.4704,,130.22603,,0.0968,0.09613,0.13215,True
B4_M_fr,4MXB,fr,A152-B100,A152,B100,3,"3,4,13",17,1.1404,0.0157,0.0157,,0.0067,0.0067,0.0006,0.0006,constant,constant,none,False,,,,0.0148,0.0148,,3.08501,,0.0157,0.00331,0.00131,True
B4_M_fr,4MXB,fr,A152-B110,A152,B110,2,"3,4",6,0.2761,-0.076,-0.076,,-0.0231,-0.0231,-0.00288,-0.00288,constant,constant,none,False,,,,0.8961,0.8961,,0.02935,,-0.076,0.00331,0.0,True
B4_M_fr,4MXB,fr,A152-B151,A152,B151,2,"3,4",17,1.3409,-0.225,-0.225,,-0.07,-0.07,-0.00852,-0.00852,constant,constant,none,False,,,,0.6469,0.6469,,1.3636,,-0.225,0.01215,0.0,True
B4_M_fr,4MXB,fr,A153-B30,A153,B30,3,"3,4,13",26,1.6064,-0.0703,-0.0703,,-0.0179,-0.0179,-0.00266,-0.00266,constant,constant,none,False,,,,0.2348,0.2348,,2.08123,,-0.0703,0.00884,0.00066,True
B4_M_fr,4MXB,fr,A153-B6,A153,B6,2,"3,4",18,1.3094,-0.1394,-0.1394,,-0.0366,-0.0366,-0.00528,-0.00528,constant,constant,none,False,,,,0.5815,0.5815,,0.66504,,-0.1394,0.00773,0.0,True
B4_M_fr,4MXB,fr,A159-B77,A159,B77,2,"3,4",3,-0.2389,-0.033,-0.033,,-0.0116,-0.0116,-0.00125,-0.00125,constant,constant,none,False,,,,0.0938,0.0938,,0.44421,,-0.033,0.00221,0.0,True
B4_M_fr,4MXB,fr,A186-B30,A186,B30,2,"3,4",2,-0.614,0.0143,0.0143,,0.0038,0.0038,0.00054,0.00054,constant,constant,none,False,,,,0.1827,0.1827,,0.03605,,0.0143,0.0011,0.0,True
B4_M_fr,4MXB,fr,A186-B79,A186,B79,3,"3,4,13",262,-0.1291,0.5933,0.5933,,0.1808,0.1808,0.02247,0.02247,constant,constant,none,False,,,,0.9997,0.9997,,0.06993,,0.5933,0.00221,0.16831,True
B4_M_fr,4MXB,fr,A196-B117,A196,B117,2,"3,4",152,3.3013,0.1016,0.1016,,0.0532,0.0532,0.00385,0.00385,constant,constant,none,False,,,,0.026,0.026,,27.86611,,0.1016,0.04309,0.0,True
B4_M_fr,4MXB,fr,A196-B122,A196,B122,2,"3,4",12,0.9247,-0.1024,-0.1024,,-0.0262,-0.0262,-0.00388,-0.00388,constant,constant,none,False,,,,0.3433,0.3433,,0.90296,,-0.1024,0.00442,0.0,True
B4_M_fr,4MXB,fr,A196-B15,A196,B15,2,"3,4",22,1.5401,-0.2169,-0.2169,,-0.064,-0.064,-0.00821,-0.00821,constant,constant,none,False,,,,0.9346,0.9346,,0.16551,,-0.2169,0.01326,0.0,True
B4_M_fr,4MXB,fr,A196-B150,A196,B150,2,"3,4",11,0.8669,-0.0891,-0.0891,,-0.0213,-0.0213,-0.00337,-0.00337,constant,constant,none,False,,,,0.1815,0.1815,,1.57217,,-0.0891,0.00331,0.0,True
B4_M_fr,4MXB,fr,A196-B171,A196,B171,2,"3,4",35,1.9759,-0.2086,-0.2086,,-0.0553,-0.0553,-0.0079,-0.0079,constant,constant,none,False,,,,0.8779,0.8779,,0.32094,,-0.2086,0.01768,0.0,True
B4_M_fr,4MXB,fr,A196-B2,A196,B2,2,"3,4",18,1.3191,-0.123,-0.123,,-0.0299,-0.0299,-0.00466,-0.00466,constant,constant,none,False,,,,0.3135,0.3135,,1.55116,,-0.123,0.00663,0.0,True
B4_M_fr,4MXB,fr,A196-B27,A196,B27,2,"3,4",70,2.6623,-0.2197,-0.2197,,-0.052,-0.052,-0.00832,-0.00832,constant,constant,none,False,,,,0.6735,0.6735,,1.44589,,-0.2197,0.03425,0.0,True
B4_M_fr,4MXB,fr,A196-B30,A196,B30,2,"3,4",17,1.2527,-0.1432,-0.1432,,-0.0387,-0.0387,-0.00542,-0.00542,constant,constant,none,False,,,,0.7252,0.7252,,0.36929,,-0.1432,0.00773,0.0,True
B4_M_fr,4MXB,fr,A196-B59,A196,B59,2,"3,4",98,2.9376,-0.0545,-0.0545,,0.0047,0.0047,-0.00206,-0.00206,constant,constant,none,False,,,,0.0156,0.0156,,12.11398,,-0.0545,0.03425,0.0,True
B4_M_fr,4MXB,fr,A196-B8,A196,B8,2,"3,4",10,0.7616,-0.0867,-0.0867,,-0.0216,-0.0216,-0.00329,-0.00329,constant,constant,none,False,,,,0.2388,0.2388,,1.0532,,-0.0867,0.00331,0.0,True
B4_M_fr,4MXB,fr,A196-B87,A196,B87,3,"3,4,13",240,3.8437,-0.1059,-0.1059,,-0.0127,-0.0127,-0.00401,-0.00401,constant,constant,none,False,,,,0.0819,0.0819,,23.15966,,-0.1059,0.09061,0.00066,True
B4_M_fr,4MXB,fr,A63-B151,A63,B151,2,"3,4",12,0.9133,-0.1197,-0.1197,,-0.0334,-0.0334,-0.00453,-0.00453,constant,constant,none,False,,,,0.7893,0.7893,,0.17566,,-0.1197,0.00552,0.0,True
B4_M_fr,4MXB,fr,A63-B75,A63,B75,2,"3,4",3,-0.3233,-0.0051,-0.0051,,-0.0007,-0.0007,-0.00019,-0.00019,constant,constant,none,False,,,,0.0109,0.0109,,0.09408,,-0.0051,0.0011,0.0,True
B4_M_fr,4MXB,fr,A65-B8,A65,B8,3,"3,4,13",4,-0.3903,0.1066,0.1066,,0.0326,0.0326,0.00404,0.00404,constant,constant,none,False,,,,0.9662,0.9662,,0.0384,,0.1066,0.0011,0.00066,True
B4_M_fr,4MXB,fr,A78-B137,A78,B137,2,"3,4",105,3.0213,-0.1162,-0.1162,,-0.0159,-0.0159,-0.0044,-0.0044,constant,constant,none,False,,,,0.1121,0.1121,,7.32125,,-0.1162,0.04309,0.0,True
B4_M_fr,4MXB,fr,A78-B151,A78,B151,3,"3,4,13",83,2.7515,-0.0933,-0.0933,,-0.0239,-0.0239,-0.00354,-0.00354,constant,constant,none,False,,,,0.3123,0.3123,,5.96304,,-0.0933,0.02983,0.00197,True
B4_M_fr,4MXB,fr,A78-B171,A78,B171,2,"3,4",4,-0.0592,-0.0227,-0.0227,,-0.0048,-0.0048,-0.00086,-0.00086,constant,constant,none,False,,,,0.0415,0.0415,,0.4798,,-0.0227,0.0011,0.0,True
B4_M_fr,4MXB,fr,A78-B70,A78,B70,2,"3,4",2,-0.614,0.0143,0.0143,,0.0038,0.0038,0.00054,0.00054,constant,constant,none,False,,,,0.1827,0.1827,,0.03605,,0.0143,0.0011,0.0,True
B4_M_fr,4MXB,fr,A78-B77,A78,B77,3,"3,4,13",198,3.6311,-0.1313,-0.1313,,-0.0342,-0.0342,-0.00497,-0.00497,constant,constant,none,False,,,,0.524,0.524,,8.09838,,-0.1313,0.08177,0.00329,True
B4_M_fr,4MXB,fr,A78-B84,A78,B84,3,"3,4,13",42,2.0944,-0.1122,-0.1122,,-0.0293,-0.0293,-0.00425,-0.00425,constant,constant,none,False,,,,0.4519,0.4519,,2.09206,,-0.1122,0.01657,0.00066,True
B4_M_fr,4MXB,fr,A81-B132,A81,B132,3,"3,4,13",61,2.3408,0.0505,0.0505,,0.0138,0.0138,0.00191,0.00191,constant,constant,none,False,,,,0.1476,0.1476,,15.69124,,0.0505,0.03867,0.0092,True
B4_M_fr,4MXB,fr,A81-B140,A81,B140,2,"3,4",7,0.5376,-0.1281,-0.1281,,-0.0414,-0.0414,-0.00485,-0.00485,constant,constant,none,False,,,,0.3612,0.3612,,1.33067,,-0.1281,0.00552,0.0,True
B4_M_fr,4MXB,fr,A81-B171,A81,B171,2,"3,4",2,-0.614,0.0143,0.0143,,0.0038,0.0038,0.00054,0.00054,constant,constant,none,False,,,,0.1827,0.1827,,0.03605,,0.0143,0.0011,0.0,True
B4_M_fr,4MXB,fr,A81-B18,A81,B18,2,"3,4",19,1.3858,-0.1937,-0.1937,,-0.057,-0.057,-0.00734,-0.00734,constant,constant,none,False,,,,0.9654,0.9654,,0.06623,,-0.1937,0.01105,0.0,True
B4_M_fr,4MXB,fr,A81-B27,A81,B27,2,"3,4",19,1.3699,-0.1732,-0.1732,,-0.0491,-0.0491,-0.00656,-0.00656,constant,constant,none,False,,,,0.9815,0.9815,,0.02759,,-0.1732,0.00994,0.0,True
B4_M_fr,4MXB,fr,A81-B3,A81,B3,2,"4,13",4,-0.1829,0.0898,0.0898,,0.0286,0.0286,0.0034,0.0034,constant,constant,none,False,,,,0.3797,0.3797,,1.20161,,0.0898,0.0,0.00066,True
B4_M_fr,4MXB,fr,A81-B51,A81,B51,2,"3,4",8,0.5399,-0.1024,-0.1024,,-0.0308,-0.0308,-0.00388,-0.00388,constant,constant,none,False,,,,0.9518,0.9518,,0.02389,,-0.1024,0.00442,0.0,True
B4_M_fr,4MXB,fr,A81-B75,A81,B75,2,"3,4",19,1.3625,-0.1537,-0.1537,,-0.0416,-0.0416,-0.00582,-0.00582,constant,constant,none,False,,,,0.7657,0.7657,,0.34839,,-0.1537,0.00884,0.0,True
B4_M_fr,4MXB,fr,A81-B8,A81,B8,3,"3,4,13",2152,5.2536,0.1958,0.1958,,0.0604,0.0604,0.00742,0.00742,constant,constant,none,False,,,,0.9233,0.9233,,146.19989,,0.1958,0.27182,0.67719,True
B4_M_fr,4MXB,fr,A81-B84,A81,B84,2,"3,4",7,0.4045,-0.0788,-0.0788,,-0.0227,-0.0227,-0.00299,-0.00299,constant,constant,none,False,,,,0.8909,0.8909,,0.03339,,-0.0788,0.00331,0.0,True
B4_M_fr,4MXB,fr,A83-B50,A83,B50,2,"3,4",3,-0.2389,-0.033,-0.033,,-0.0116,-0.0116,-0.00125,-0.00125,constant,constant,none,False,,,,0.0938,0.0938,,0.44421,,-0.033,0.00221,0.0,True
B4_M_fr,4MXB,fr,A90-B119,A90,B119,2,"3,4",2,-0.614,0.0143,0.0143,,0.0038,0.0038,0.00054,0.00054,constant,constant,none,False,,,,0.1827,0.1827,,0.03605,,0.0143,0.0011,0.0,True
B4_M_fr,4MXB,fr,A90-B120,A90,B120,2,"3,4",19,1.3699,-0.1732,-0.1732,,-0.0491,-0.0491,-0.00656,-0.00656,constant,constant,none,False,,,,0.9815,0.9815,,0.02759,,-0.1732,0.00994,0.0,True
B4_M_fr,4MXB,fr,A90-B145,A90,B145,2,"3,4",12,0.9257,-0.1405,-0.1405,,-0.0416,-0.0416,-0.00532,-0.00532,constant,constant,none,False,,,,0.9855,0.9855,,0.01358,,-0.1405,0.00663,0.0,True
B4_M_fr,4MXB,fr,A90-B151,A90,B151,2,"3,4",12,0.9591,-0.1628,-0.1628,,-0.0502,-0.0502,-0.00617,-0.00617,constant,constant,none,False,,,,0.7504,0.7504,,0.41716,,-0.1628,0.00773,0.0,True
B4_M_fr,4MXB,fr,A90-B155,A90,B155,2,"3,4",9,0.8374,-0.1709,-0.1709,,-0.0552,-0.0552,-0.00647,-0.00647,constant,constant,none,False,,,,0.3555,0.3555,,2.49586,,-0.1709,0.00773,0.0,True
B4_M_fr,4MXB,fr,A90-B47,A90,B47,2,"3,4",3,-0.3233,-0.0051,-0.0051,,-0.0007,-0.0007,-0.00019,-0.00019,constant,constant,none,False,,,,0.0109,0.0109,,0.09408,,-0.0051,0.0011,0.0,True
B4_M_fr,4MXB,fr,A96-B140,A96,B140,2,"3,4",3,-0.3233,-0.0051,-0.0051,,-0.0007,-0.0007,-0.00019,-0.00019,constant,constant,none,False,,,,0.0109,0.0109,,0.09408,,-0.0051,0.0011,0.0,True
