Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
B4_M_fbcr,4MXB,fbcr,A186-B78,A186,B78,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A186-B8,A186,B8,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A186-B99,A186,B99,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A191-B84,A191,B84,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A81-B5,A81,B5,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A93-B136,A93,B136,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A97-B8,A97,B8,1,1,1,13,0.0,0.0002133560913164071,0.24983103203081589,0.021809832906198194,0.9924366412117849,0.07579199545581693,0.0045991473851094075,0.009463296667833935,0.02498310320308159,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A81-B8,A81,B8,3,5619,3161,"3,4,13",0.23317515099223468,0.6744186046511628,0.232045831982619,0.04071193491345034,0.9701372950335885,0.07073701205433086,0.010411462481974084,0.008789614847826477,0.0232045831982619,True,good,True,True
B4_M_fbcr,4MXB,fbcr,A81-B3,A81,B3,3,11,5,"3,4,13",0.0006471095772217428,0.0010667804565820354,0.1827263597148173,0.030792824144576278,0.9723856280457929,0.05554388844493676,0.007607296996356123,0.006921453019500656,0.01827263597148173,True,good,True,False
B4_M_fbcr,4MXB,fbcr,A143-B84,A143,B84,3,1714,720,"3,4,13",0.08261432269197584,0.13036057179432473,0.13917103366191966,0.09062838833682035,0.7022159184268464,0.04326348141333769,0.02613100154816722,0.005271630062951503,0.013917103366191966,False,good,True,False
B4_M_fbcr,4MXB,fbcr,A115-B84,A115,B84,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A132-B15,A132,B15,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A143-B8,A143,B8,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A145-B30,A145,B30,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A146-B137,A146,B137,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
