Sample,DNA_construct,Replicate,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A159,B77,A159-B77,11,10293,0.0010686874574953851
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A162,B137,A162-B137,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A176,B104,A176-B104,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A176,B119,A176-B119,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A176,B120,A176-B120,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A176,B131,A176-B131,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A176,B65,A176-B65,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A186,B30,A186-B30,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A186,B78,A186-B78,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A186,B79,A186-B79,28,10293,0.0027202953463518896
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A191,B84,A191-B84,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A193,B77,A193-B77,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B107,A196-B107,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B117,A196-B117,583,10293,0.05664043524725541
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B122,A196-B122,19,10293,0.0018459146993102108
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B123,A196-B123,17,10293,0.0016516078888565045
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B139,A196-B139,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B15,A196-B15,58,10293,0.005634897503157486
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B150,A196-B150,49,10293,0.004760516856115807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B151,A196-B151,3,10293,0.0002914602156805596
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B171,A196-B171,142,10293,0.013795783542213155
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B2,A196-B2,83,10293,0.008063732633828816
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B27,A196-B27,198,10293,0.019236374234916934
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B30,A196-B30,38,10293,0.0036918293986204216
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B39,A196-B39,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B59,A196-B59,323,10293,0.03138054988827359
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B6,A196-B6,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B75,A196-B75,5,10293,0.000485767026134266
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B8,A196-B8,27,10293,0.0026231419411250363
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B85,A196-B85,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B86,A196-B86,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B87,A196-B87,634,10293,0.06159525891382493
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A196,B91,A196-B91,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A20,B126,A20-B126,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A20,B178,A20-B178,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A20,B30,A20-B30,7,10293,0.0006800738365879724
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A20,B60,A20-B60,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A20,B84,A20-B84,3,10293,0.0002914602156805596
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A4,B117,A4-B117,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A4,B87,A4-B87,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A63,B117,A63-B117,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A63,B147,A63-B147,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A63,B151,A63-B151,27,10293,0.0026231419411250363
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A63,B75,A63-B75,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A63,B84,A63-B84,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A65,B8,A65-B8,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A68,B87,A68-B87,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A77,B8,A77-B8,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B103,A78-B103,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B109,A78-B109,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B137,A78-B137,380,10293,0.03691829398620421
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B142,A78-B142,3,10293,0.0002914602156805596
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B150,A78-B150,5,10293,0.000485767026134266
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B151,A78-B151,243,10293,0.023608277470125328
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B171,A78-B171,12,10293,0.0011658408627222385
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B26,A78-B26,8,10293,0.0007772272418148256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B65,A78-B65,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B68,A78-B68,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B70,A78-B70,16,10293,0.0015544544836296511
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B73,A78-B73,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B77,A78-B77,700,10293,0.06800738365879724
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B80,A78-B80,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B84,A78-B84,109,10293,0.010589721169727
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A78,B89,A78-B89,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B12,A81-B12,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B132,A81-B132,75,10293,0.00728650539201399
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B136,A81-B136,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B137,A81-B137,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B140,A81-B140,9,10293,0.0008743806470416788
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B16,A81-B16,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B171,A81-B171,5,10293,0.000485767026134266
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B18,A81-B18,30,10293,0.002914602156805596
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B27,A81-B27,42,10293,0.004080443019527835
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B3,A81-B3,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B4,A81-B4,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B40,A81-B40,23,10293,0.0022345283202176236
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B42,A81-B42,5,10293,0.000485767026134266
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B47,A81-B47,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B51,A81-B51,14,10293,0.0013601476731759448
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B65,A81-B65,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B75,A81-B75,34,10293,0.003303215777713009
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B8,A81-B8,3734,10293,0.3627708151170699
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A81,B84,A81-B84,33,10293,0.0032060623724861556
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A82,B8,A82-B8,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A83,B137,A83-B137,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A83,B50,A83-B50,18,10293,0.0017487612940833576
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B103,A90-B103,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B119,A90-B119,3,10293,0.0002914602156805596
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B120,A90-B120,39,10293,0.003788982803847275
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B145,A90-B145,18,10293,0.0017487612940833576
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B151,A90-B151,49,10293,0.004760516856115807
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B154,A90-B154,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B155,A90-B155,12,10293,0.0011658408627222385
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B18,A90-B18,3,10293,0.0002914602156805596
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B26,A90-B26,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B47,A90-B47,10,10293,0.000971534052268532
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B59,A90-B59,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A90,B84,A90-B84,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A93,B40,A93-B40,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A93,B8,A93-B8,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A96,B140,A96-B140,5,10293,0.000485767026134266
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A96,B47,A96-B47,1,10293,9.71534052268532e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A96,B75,A96-B75,2,10293,0.0001943068104537064
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A96,B79,A96-B79,8,10293,0.0007772272418148256
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,4,A96,B87,A96-B87,6,10293,0.0005829204313611193
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A143,B84,A143-B84,16,191,0.08376963350785341
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A196,B117,A196-B117,11,191,0.05759162303664921
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A196,B171,A196-B171,4,191,0.020942408376963352
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A196,B2,A196-B2,8,191,0.041884816753926704
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A196,B27,A196-B27,2,191,0.010471204188481676
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A196,B59,A196-B59,3,191,0.015706806282722512
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A196,B87,A196-B87,9,191,0.04712041884816754
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A63,B145,A63-B145,1,191,0.005235602094240838
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A78,B137,A78-B137,1,191,0.005235602094240838
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A78,B151,A78-B151,3,191,0.015706806282722512
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A78,B77,A78-B77,13,191,0.06806282722513089
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A79,B77,A79-B77,1,191,0.005235602094240838
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A81,B132,A81-B132,2,191,0.010471204188481676
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A81,B27,A81-B27,1,191,0.005235602094240838
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A81,B8,A81-B8,114,191,0.5968586387434555
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A90,B151,A90-B151,1,191,0.005235602094240838
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,6,A90,B155,A90-B155,1,191,0.005235602094240838
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A101,B8,A101-B8,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A113,B8,A113-B8,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A122,B79,A122-B79,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A130,B79,A130-B79,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A138,B79,A138-B79,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B68,A143-B68,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B76,A143-B76,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B8,A143-B8,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B82,A143-B82,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B84,A143-B84,1257,10216,0.12304228660924041
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B89,A143-B89,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A143,B92,A143-B92,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A15,B84,A15-B84,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A152,B100,A152-B100,7,10216,0.0006851996867658575
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A153,B30,A153-B30,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A153,B6,A153-B6,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A154,B79,A154-B79,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B111,A186-B111,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B148,A186-B148,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B15,A186-B15,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B71,A186-B71,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B77,A186-B77,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B78,A186-B78,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B79,A186-B79,1835,10216,0.17962020360219264
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B8,A186-B8,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A186,B99,A186-B99,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A191,B84,A191-B84,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A196,B117,A196-B117,3,10216,0.00029365700861393895
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A196,B123,A196-B123,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A196,B171,A196-B171,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A196,B59,A196-B59,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A196,B87,A196-B87,8,10216,0.0007830853563038371
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A63,B151,A63-B151,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A65,B8,A65-B8,4,10216,0.00039154267815191856
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A78,B150,A78-B150,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A78,B151,A78-B151,25,10216,0.002447141738449491
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A78,B155,A78-B155,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A78,B77,A78-B77,38,10216,0.0037196554424432263
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A78,B84,A78-B84,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B132,A81-B132,67,10216,0.006558339859044636
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B171,A81-B171,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B18,A81-B18,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B27,A81-B27,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B3,A81-B3,9,10216,0.0008809710258418168
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B5,A81-B5,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B7,A81-B7,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B77,A81-B77,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A81,B8,A81-B8,6905,10216,0.6759005481597494
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A82,B77,A82-B77,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A83,B50,A83-B50,2,10216,0.00019577133907595928
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A90,B151,A90-B151,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A93,B136,A93-B136,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A93,B8,A93-B8,3,10216,0.00029365700861393895
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,B4,13,A97,B8,A97-B8,1,10216,9.788566953797964e-05
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A143,B123,A143-B123,2,135,0.014814814814814815
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,C4,3,A153,B151,A153-B151,4,135,0.02962962962962963
